Index,Date,Time,Counter,FbLoad,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Total Strain (-),Strain Alum,Strain Machine,Chain,Stress [MPa],Deviatoric Stress [Mpa],Strain Ax. [%],Strain Ax [-],Strain Al. [%],Strain Al. [-],Strain Machine [%],Strain Machine [-],Strain Rad. [%],Strain Vol. [%],Gemidd,IFlow,Ipress [Mpa],IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
76,44958.42002,75.536413,58674407,5.535249,0.114865,0.1089,5.551846,1.560992,-0.885895,-0.892073,0.000565336,0.000112204,0.000453132,19.912166,7.910445,4.910445,0.251246,0.00251246,0.007014921,0.000070149,0.244231079,0.002442311,0,0.251246,-0.888965,1.45836,3,4.7572,0,3,83.7154,0,-1.6,0
77,44958.42004,76.536413,58674408,5.237569,0.113741,0.107135,5.253329,1.560992,-0.887583,-0.894243,0.000537779,0.000106171,0.000431608,19.912166,7.464961,4.464961,0.248781,0.00248781,0.006378516,0.000063785,0.242402484,0.002424025,0,0.248781,-0.890789,1.46519,3,4.7386,0,3,83.7154,0,-1.6,0
78,44958.42005,77.536413,58674409,5.617285,0.115575,0.109541,5.917933,1.562964,-0.883204,-0.888819,0.0006078,0.000119602,0.000488198,19.912166,8.241846,5.241846,0.254136,0.00254136,0.007488351,0.000074884,0.246647649,0.002466476,0,0.254136,-0.886631,1.489,3,4.7131,0,3,83.7154,0,-1.6,0
79,44958.42006,78.536413,58674410,5.808799,0.1192,0.112981,5.732881,1.563951,-0.882464,-0.889082,0.000611207,0.000115862,0.000495345,19.912166,8.241242,5.241242,0.256649,0.00256649,0.007487489,0.000074875,0.249161511,0.002491615,0,0.256649,-0.885333,1.5486,3,4.6937,0,3,83.7154,0,-1.6,0
80,44958.42007,79.536413,58674411,5.495099,0.116237,0.110054,5.72234,1.561978,-0.883433,-0.889444,0.0006017,0.000115649,0.000486051,19.912166,7.977265,4.977265,0.253935,0.00253935,0.007110379,0.000071104,0.246824621,0.002468246,0,0.253935,-0.886893,0.48883,3,4.6883,0,3,83.7154,0,-1.6,0
81,44958.42008,80.536413,58674412,5.880569,0.119787,0.113595,5.868549,1.565923,-0.881151,-0.887735,0.000630207,0.000118604,0.000511603,19.912166,8.37056,5.37056,0.258077,0.00258077,0.007672229,0.000076722,0.250404771,0.002504048,0,0.258077,-0.884236,-0.1222,3,4.6895,0,3,83.7154,0,-1.6,0
82,44958.42009,81.536413,58674413,5.352659,0.116396,0.109761,5.456035,1.562964,-0.884575,-0.891087,0.000581807,0.000110267,0.00047154,19.912166,7.686205,4.686205,0.252871,0.00252871,0.006694579,0.000066946,0.246176421,0.002461764,0,0.252871,-0.887828,0.05096,3,4.6898,0,3,83.7154,0,-1.6,0
83,44958.4201,82.536413,58674414,5.764455,0.118434,0.112219,5.889833,1.563951,-0.881738,-0.8878,0.00062555,0.000119034,0.000506516,19.912166,8.293627,5.293627,0.25693,0.0025693,0.007562324,0.000075623,0.249367676,0.002493677,0,0.25693,-0.88488,0.12278,3,4.6858,0,3,83.7154,0,-1.6,0
84,44958.42012,83.536413,58674415,5.675192,0.119085,0.11249,5.651977,1.563951,-0.882618,-0.889345,0.000608229,0.000114227,0.000494001,19.912166,8.060911,5.060911,0.256053,0.00256053,0.007229873,0.000072299,0.248823127,0.002488231,0,0.256053,-0.885797,4.55472,3,4.6226,0,3,83.7154,0,-1.6,0
85,44958.42013,84.536413,58674416,5.429383,0.116335,0.1099,5.595004,1.561978,-0.884271,-0.890298,0.000589614,0.000113076,0.000476538,19.912166,7.864051,4.864051,0.253319,0.00253319,0.006948644,0.000069486,0.246370356,0.002463704,0,0.253319,-0.887416,3.77224,3,4.5556,0,3,83.7154,0,-1.6,0
86,44958.42014,85.536413,58674417,5.978208,0.119936,0.113752,6.07088,1.565923,-0.880617,-0.886781,0.000640836,0.000122693,0.000518142,19.912166,8.591015,5.591015,0.258776,0.00258776,0.007987164,0.000079872,0.250788836,0.002507888,0,0.258776,-0.883654,2.59765,3,4.5106,0,2.9,83.7154,0,-1.6,0
87,44958.42015,86.536413,58674418,5.447984,0.117249,0.110565,5.417698,1.561978,-0.884537,-0.891252,0.0005809,0.000109492,0.000471408,19.912166,7.679992,4.679992,0.253053,0.00253053,0.006685703,0.000066857,0.246367297,0.002463673,0,0.253053,-0.8877,1.47165,3,4.4895,0,3,83.7154,0,-1.6,0
88,44958.42016,87.536413,58674419,5.705284,0.117851,0.111696,5.910603,1.562964,-0.881874,-0.888096,0.000622464,0.000119454,0.00050301,19.912166,8.298343,5.298343,0.256553,0.00256553,0.007569061,0.000075691,0.248983939,0.002489839,0,0.256553,-0.885146,1.48639,3,4.4607,0,3,83.7154,0,-1.6,0
89,44958.42017,88.536413,58674420,5.775872,0.119782,0.113231,5.740869,1.563951,-0.882009,-0.888852,0.0006161,0.000116024,0.000500076,19.912166,8.209129,5.209129,0.256997,0.00256997,0.007441613,0.000074416,0.249555387,0.002495554,0,0.256997,-0.885151,1.51144,3,4.4436,0,3,83.7154,0,-1.6,0
90,44958.42019,89.536413,58674421,5.450131,0.116347,0.10993,5.623434,1.561978,-0.883993,-0.889805,0.000595121,0.00011365,0.000481471,19.912166,7.87705,4.87705,0.253692,0.00253692,0.006967214,0.000069672,0.246724786,0.002467248,0,0.253692,-0.887159,1.56143,3,4.4234,0,3,83.7154,0,-1.6,0
91,44958.4202,90.536413,58674422,5.945385,0.119927,0.113695,5.995146,1.566909,-0.880791,-0.887209,0.000636536,0.000121163,0.000515373,19.912166,8.525128,5.525128,0.258341,0.00258341,0.00789304,0.00007893,0.25044796,0.00250448,0,0.258341,-0.884048,0.44365,3,4.4173,0,3,83.7154,0,-1.6,0
92,44958.42021,91.536413,58674423,5.380454,0.116973,0.110333,5.399478,1.561978,-0.884647,-0.891317,0.00057965,0.000109124,0.000470526,19.912166,7.651612,4.651612,0.252936,0.00252936,0.00664516,0.000066452,0.24629084,0.002462908,0,0.252936,-0.887866,-0.12973,3,4.4188,0,3,83.7154,0,-1.6,0
93,44958.42022,92.536413,58674424,5.707206,0.118077,0.112027,5.916155,1.563951,-0.88168,-0.887735,0.000626429,0.000119566,0.000506862,19.912166,8.291187,5.291187,0.256924,0.00256924,0.007558839,0.000075588,0.249365161,0.002493652,0,0.256924,-0.884873,0.00637,3,4.4185,0,3,83.7154,0,-1.6,0
94,44958.42023,93.536413,58674425,5.766807,0.119794,0.113149,5.683431,1.564937,-0.88214,-0.889017,0.000613986,0.000114863,0.000499123,19.912166,8.149209,5.149209,0.2567,0.002567,0.007356013,0.00007356,0.249343987,0.00249344,0,0.2567,-0.885335,0.15464,3,4.4153,0,3.1,83.7154,0,-1.6,0
95,44958.42024,94.536413,58674426,5.384788,0.116497,0.109964,5.573563,1.562964,-0.884181,-0.889838,0.000593543,0.000112643,0.0004809,19.912166,7.79482,4.79482,0.253435,0.00253435,0.006849743,0.000068497,0.246585257,0.002465853,0,0.253435,-0.887346,0.22414,3,4.4125,0,3,83.7154,0,-1.6,0
96,44958.42026,95.536413,58674427,5.863592,0.119573,0.113355,5.941122,1.564937,-0.881216,-0.88757,0.000630921,0.000120071,0.00051085,19.912166,8.42353,5.42353,0.257846,0.00257846,0.0077479,0.000077479,0.2500981,0.002500981,0,0.257846,-0.884358,0.73785,3,4.4078,0,3,83.7154,0,-1.6,0
97,44958.42027,96.536413,58674428,5.425383,0.117294,0.110657,5.395251,1.562964,-0.884493,-0.891054,0.000582629,0.000109039,0.00047359,19.912166,7.675773,4.675773,0.253305,0.00253305,0.006679676,0.000066797,0.246625324,0.002466253,0,0.253305,-0.887606,0.56088,3,4.4032,0,3,83.7154,0,-1.6,0
98,44958.42028,97.536413,58674429,5.535104,0.11697,0.110905,5.742658,1.562964,-0.882857,-0.888688,0.000611214,0.00011606,0.000495154,19.912166,8.058555,5.058555,0.25513,0.0025513,0.007226507,0.000072265,0.247903493,0.002479035,0,0.25513,-0.886076,0.42856,3,4.4002,0,3,83.7154,0,-1.6,0
99,44958.42029,98.536413,58674430,5.95693,0.120358,0.114034,5.98527,1.565923,-0.880481,-0.886979,0.000640393,0.000120963,0.00051943,19.912166,8.52727,5.52727,0.258825,0.00258825,0.0078961,0.000078961,0.2509289,0.002509289,0,0.258825,-0.88366,0.30563,3,4.3967,0,3,83.7154,0,-1.6,0
100,44958.4203,99.536413,58674431,5.383754,0.117212,0.110533,5.39991,1.561978,-0.884336,-0.890923,0.000584686,0.000109133,0.000475553,19.912166,7.653096,4.653096,0.253219,0.00253219,0.00664728,0.000066473,0.24657172,0.002465717,0,0.253219,-0.887607,0.19646,3,4.3959,0,3,83.7154,0,-1.6,0
101,44958.42031,100.536413,58674432,5.674982,0.117982,0.112041,5.890583,1.563951,-0.881724,-0.887406,0.000628464,0.00011905,0.000509415,19.912166,8.254085,5.254085,0.256829,0.00256829,0.007505836,0.000075058,0.249323164,0.002493232,0,0.256829,-0.884927,0.19646,3,4.3952,0,3,83.7154,0,-1.6,0
102,44958.42032,101.536413,58674433,5.596783,0.119186,0.11259,5.440225,1.562964,-0.883833,-0.890857,0.00058875,0.000109948,0.000478802,19.912166,7.869817,4.869817,0.254927,0.00254927,0.006956881,0.000069569,0.247970119,0.002479701,0,0.254927,-0.886877,0.14424,3,4.3938,0,3,83.7154,0,-1.6,0
103,44958.42034,102.536413,58674434,5.74986,0.118509,0.112428,5.977777,1.563951,-0.881048,-0.887176,0.000634936,0.000120812,0.000514124,19.912166,8.384397,5.384397,0.257855,0.00257855,0.007691996,0.00007692,0.250163004,0.00250163,0,0.257855,-0.884174,0.15701,3,4.3919,0,3,83.7154,0,-1.6,0
104,44958.42035,103.536413,58674435,5.5438,0.118645,0.111918,5.491731,1.562964,-0.883505,-0.890233,0.00059555,0.000110989,0.000484561,19.912166,7.847243,4.847243,0.254776,0.00254776,0.006924633,0.000069246,0.247851367,0.002478514,0,0.254776,-0.886647,0.15701,3,4.3907,0,3,83.7154,0,-1.6,0
105,44958.42036,104.536413,58674436,5.508641,0.11699,0.110995,5.700488,1.561978,-0.883062,-0.888885,0.000608343,0.000115208,0.000493135,19.912166,8.005156,5.005156,0.25525,0.0025525,0.007150223,0.000071502,0.248099777,0.002480998,0,0.25525,-0.886,0.15701,3,4.3885,0,3,83.7154,0,-1.6,0
106,44958.42037,105.536413,58674437,5.80195,0.119271,0.113177,5.921927,1.564937,-0.88142,-0.887406,0.000630636,0.000119683,0.000510953,19.912166,8.340176,5.340176,0.25757,0.0025757,0.007628823,0.000076288,0.249941177,0.002499412,0,0.25757,-0.884411,0.15701,3,4.3865,0,3,83.7154,0,-1.6,0
107,44958.42038,106.536413,58674438,6.176976,0.122147,0.115981,6.335158,1.567895,-0.878112,-0.883987,0.000678686,0.000128035,0.000550651,19.912166,8.925903,5.925903,0.262248,0.00262248,0.008465576,0.000084656,0.253782424,0.002537824,0,0.262248,-0.881176,0.15701,3,4.3852,0,3,83.7154,0,-1.6,0
108,44958.42039,107.536413,58674439,6.141474,0.123268,0.116836,6.056268,1.569867,-0.878577,-0.885204,0.000666671,0.000122398,0.000544273,19.912166,8.680973,5.680973,0.262032,0.00262032,0.008115676,0.000081157,0.253916324,0.002539163,0,0.262032,-0.881605,0.15701,3,4.3834,0,3,83.7154,0,-1.6,0
109,44958.42041,108.536413,58674440,5.932646,0.120859,0.114879,6.161739,1.567895,-0.878907,-0.884711,0.000667836,0.00012453,0.000543306,19.912166,8.61484,5.61484,0.260719,0.00260719,0.0080212,0.000080212,0.2526978,0.002526978,0,0.260719,-0.882116,0.15701,3,4.3814,0,3,83.7154,0,-1.6,0
110,44958.42042,109.536413,58674441,6.246639,0.124539,0.118112,6.213659,1.571839,-0.877108,-0.88356,0.000688907,0.000125579,0.000563328,19.912166,8.878727,5.878727,0.264181,0.00264181,0.008398181,0.000083982,0.255782819,0.002557828,0,0.264181,-0.880153,0.15701,3,4.3802,0,3.1,83.7154,0,-1.6,0
111,44958.42043,110.536413,58674442,5.922788,0.121606,0.115318,6.049264,1.567895,-0.879168,-0.884941,0.000664329,0.000122257,0.000542072,19.912166,8.519477,5.519477,0.260948,0.00260948,0.007884967,0.00007885,0.253063033,0.00253063,0,0.260948,-0.882174,0.09959,3,4.3783,0,3.1,83.7154,0,-1.6,0
112,44958.42044,111.536413,58674443,6.14542,0.12281,0.11686,6.225384,1.568881,-0.878088,-0.883987,0.000678857,0.000125816,0.000553041,19.912166,8.80912,5.80912,0.262558,0.00262558,0.008298743,0.000082987,0.254259257,0.002542593,0,0.262558,-0.88106,0.09959,3,4.3258,0,3,83.7154,0,-1.6,0
113,44958.42045,112.536413,58674444,6.19186,0.122861,0.116998,6.292502,1.567895,-0.878005,-0.883725,0.000681321,0.000127172,0.000554149,19.912166,8.873053,5.873053,0.26268,0.0026268,0.008390076,0.000083901,0.254289924,0.002542899,0,0.26268,-0.880828,0.09959,3,4.2813,0,3,83.7154,0,-1.6,0
114,44958.42046,113.536413,58674445,6.357281,0.12384,0.11794,6.470718,1.569867,-0.876686,-0.882344,0.000700607,0.000130774,0.000569833,19.912166,9.127339,6.127339,0.264547,0.00264547,0.008753341,0.000087533,0.255793659,0.002557937,0,0.264547,-0.879655,0.09959,3,4.2357,0,3,83.7154,0,-1.6,0
115,44958.42048,114.536413,58674446,6.630022,0.126266,0.120355,6.743333,1.572825,-0.874399,-0.880339,0.000731264,0.000136284,0.000594981,19.912166,9.531213,6.531213,0.267816,0.00267816,0.009330304,0.000093303,0.258485696,0.002584857,0,0.267816,-0.877349,0.09959,3,4.2057,0,3,83.7154,0,-1.6,0
116,44958.42049,115.536413,58674447,6.839983,0.127811,0.122074,6.987631,1.574798,-0.872397,-0.878038,0.000762,0.000141221,0.000620779,19.912166,9.828518,6.828518,0.270514,0.00270514,0.009755026,0.00009755,0.260758974,0.00260759,0,0.270514,-0.875447,0.09959,3,4.1886,0,3,83.7154,0,-1.6,0
117,44958.4205,116.536413,58674448,7.204069,0.131447,0.126001,7.330181,1.577756,-0.868996,-0.874324,0.000812821,0.000148144,0.000664677,19.912166,10.374527,7.374527,0.275892,0.00275892,0.010535039,0.00010535,0.265356961,0.00265357,0,0.275892,-0.871713,0.09959,3,4.1643,0,3,83.7154,0,-1.6,0
118,44958.42051,117.536413,58674449,6.671741,0.129711,0.123449,6.593025,1.574798,-0.872599,-0.87909,0.000753043,0.000133246,0.000619797,19.912166,9.44308,6.44308,0.270723,0.00270723,0.0092044,0.000092044,0.2615186,0.002615186,0,0.270723,-0.8755,0.09959,3,4.1444,0,3,83.7154,0,-1.6,0
119,44958.42052,118.536413,58674450,6.927404,0.129858,0.124228,7.173904,1.577756,-0.86974,-0.875277,0.0008007,0.000144986,0.000655714,19.912166,10.03727,7.03727,0.274042,0.00274042,0.010053243,0.000100532,0.263988757,0.002639888,0,0.274042,-0.872831,0.09959,3,4.1358,0,3,83.7154,0,-1.6,0
120,44958.42053,119.536413,58674451,6.741537,0.130099,0.12394,6.614177,1.575784,-0.872305,-0.878794,0.000757257,0.000133674,0.000623584,19.912166,9.494992,6.494992,0.271417,0.00271417,0.00927856,0.000092786,0.26213844,0.002621384,0,0.271417,-0.875077,0.09959,3,4.1239,0,3,83.7154,0,-1.6,0
121,44958.42054,120.536413,58674452,6.907939,0.129788,0.124035,7.17055,1.57677,-0.869856,-0.875474,0.000798464,0.000144918,0.000653546,19.912166,10.054978,7.054978,0.274063,0.00274063,0.01007854,0.000100785,0.26398446,0.002639845,0,0.274063,-0.872791,0.09959,3,4.0441,0,3,83.7154,0,-1.6,0
122,44958.42056,121.536413,58674453,6.707792,0.129659,0.123508,6.674699,1.575784,-0.872312,-0.878728,0.000757679,0.000134897,0.000622782,19.912166,9.427788,6.427788,0.27071,0.0027071,0.009182554,0.000091826,0.261527446,0.002615274,0,0.27071,-0.875391,3.01293,3,4.0082,0,3,83.7154,0,-1.6,0
123,44958.42057,122.536413,58674454,7.529063,0.134266,0.128679,7.699838,1.5817,-0.86585,-0.871333,0.000856657,0.000155615,0.000701042,19.912166,10.868437,7.868437,0.28008,0.0028008,0.011240624,0.000112406,0.268839376,0.002688394,0,0.28008,-0.868616,1.80932,3,3.9708,0,3,83.7154,0,-1.6,0
124,44958.42058,123.536413,58674455,7.437174,0.135336,0.129394,7.390998,1.5817,-0.866323,-0.872483,0.000845064,0.000149373,0.000695691,19.912166,10.545967,7.545967,0.279708,0.00279708,0.010779953,0.0001078,0.268928047,0.00268928,0,0.279708,-0.869212,1.75476,3,3.9452,0,2.9,83.7154,0,-1.6,0
125,44958.42059,124.536413,58674456,7.134184,0.132593,0.126849,7.466942,1.5817,-0.867029,-0.872121,0.000842607,0.000150908,0.000691699,19.912166,10.403627,7.403627,0.277939,0.00277939,0.01057661,0.000105766,0.26736239,0.002673624,0,0.277939,-0.869955,1.69614,3,3.9296,0,3,83.7154,0,-1.6,0
126,44958.4206,125.536413,58674457,7.67585,0.137542,0.131594,7.518028,1.582686,-0.864803,-0.870938,0.000866957,0.00015194,0.000715017,19.912166,10.770705,7.770705,0.282174,0.00282174,0.011101007,0.00011101,0.271072993,0.00271073,0,0.282174,-0.867699,0.90758,3,3.9105,0,3,83.7154,0,-1.6,0
127,44958.42061,126.536413,58674458,7.368523,0.134512,0.128954,7.611801,1.580714,-0.865331,-0.870642,0.0008653,0.000153836,0.000711464,19.912166,10.677891,7.677891,0.280588,0.00280588,0.010968416,0.000109684,0.269619584,0.002696196,0,0.280588,-0.868259,0.67706,3,3.9007,0,3,83.7154,0,-1.6,0
128,44958.42063,127.536413,58674459,7.792057,0.13833,0.132552,7.672574,1.582686,-0.863406,-0.869788,0.00088515,0.000155064,0.000730086,19.912166,11.012726,8.012726,0.284209,0.00284209,0.011446751,0.000114468,0.272762249,0.002727622,0,0.284209,-0.866096,0.01679,3,3.9007,0,3,83.7154,0,-1.6,0
129,44958.42064,128.536413,58674460,7.279194,0.134243,0.128701,7.519857,1.580714,-0.865739,-0.871037,0.000859564,0.000151977,0.000707587,19.912166,10.546648,7.546648,0.280191,0.00280191,0.010780926,0.000107809,0.269410074,0.002694101,0,0.280191,-0.868636,2.91446,3,3.8848,0,3,83.7154,0,-1.6,0
130,44958.42065,129.536413,58674461,7.866528,0.138479,0.132902,7.857759,1.583673,-0.862352,-0.868506,0.000901836,0.000158806,0.000743029,19.912166,11.197728,8.197728,0.285121,0.00285121,0.01171104,0.00011711,0.27340996,0.0027341,0,0.285121,-0.865341,4.65782,3,3.8049,0,3,83.7154,0,-1.6,0
131,44958.42066,130.536413,58674462,7.267021,0.135093,0.128942,7.292965,1.5817,-0.866273,-0.872483,0.000845421,0.000147392,0.00069803,19.912166,10.316993,7.316993,0.279311,0.00279311,0.010452847,0.000104528,0.268858153,0.002688582,0,0.279311,-0.869321,2.98165,3,3.7705,0,3,83.7154,0,-1.6,0
132,44958.42067,131.536413,58674463,7.526603,0.135564,0.130088,7.741057,1.582686,-0.864405,-0.869821,0.000877779,0.000156448,0.000721331,19.912166,10.88267,7.88267,0.282049,0.00282049,0.011260957,0.00011261,0.270788043,0.00270788,0,0.282049,-0.867213,1.60617,3,3.7338,0,3,83.7154,0,-1.6,0
133,44958.42068,132.536413,58674464,7.90912,0.13853,0.132963,7.925843,1.583673,-0.86229,-0.868309,0.000903686,0.000160182,0.000743503,19.912166,11.29811,8.29811,0.285383,0.00285383,0.011854443,0.000118544,0.273528557,0.002735286,0,0.285383,-0.86517,1.57171,3,3.7095,0,3,83.7154,0,-1.6,0
134,44958.42069,133.536413,58674465,7.163186,0.134469,0.128282,7.258125,1.580714,-0.866638,-0.872812,0.000840464,0.000146688,0.000693776,19.912166,10.239805,7.239805,0.278747,0.00278747,0.010342579,0.000103426,0.268404421,0.002684044,0,0.278747,-0.869724,1.53635,3,3.6951,0,3,83.7154,0,-1.6,0
135,44958.42071,134.536413,58674466,7.779713,0.137256,0.131613,8.001699,1.582686,-0.862668,-0.868078,0.000902636,0.000161716,0.00074092,19.912166,11.254244,8.254244,0.284493,0.00284493,0.011791777,0.000117918,0.272701223,0.002727012,0,0.284493,-0.86548,0.82823,3,3.6776,0,3,83.7154,0,-1.6,0
136,44958.42072,135.536413,58674467,7.248571,0.135216,0.128948,7.21456,1.5817,-0.866634,-0.872877,0.000840029,0.000145807,0.000694221,19.912166,10.226091,7.226091,0.278838,0.00278838,0.010322987,0.00010323,0.268515013,0.00268515,0,0.278838,-0.869811,0.54038,3,3.6702,0,3,83.7154,0,-1.6,0
137,44958.42073,136.536413,58674468,7.802694,0.137367,0.131785,8.043759,1.584659,-0.862272,-0.867717,0.000908043,0.000162566,0.000745477,19.912166,11.333071,8.333071,0.285282,0.00285282,0.011904387,0.000119044,0.273377613,0.002733776,0,0.285282,-0.865033,-0.02838,3,3.6706,0,3,83.7154,0,-1.6,0
138,44958.42074,137.536413,58674469,7.262814,0.135555,0.129393,7.213408,1.580714,-0.866604,-0.872779,0.000840943,0.000145784,0.000695159,19.912166,10.254318,7.254318,0.279121,0.00279121,0.010363311,0.000103633,0.268757689,0.002687577,0,0.279121,-0.869562,0.10714,3,3.6699,0,3,83.7154,0,-1.6,0
139,44958.42075,138.536413,58674470,7.534805,0.135776,0.130343,7.832196,1.5817,-0.863557,-0.869065,0.000889236,0.00015829,0.000730946,19.912166,10.974408,7.974408,0.282925,0.00282925,0.011392011,0.00011392,0.271532989,0.00271533,0,0.282925,-0.866557,0.16217,3,3.6667,0,3,83.7154,0,-1.6,0
140,44958.42076,139.536413,58674471,7.629864,0.138044,0.131853,7.525398,1.583673,-0.864335,-0.870609,0.00087265,0.000152089,0.000720561,19.912166,10.78248,7.78248,0.282813,0.00282813,0.011117829,0.000111178,0.271695171,0.002716952,0,0.282813,-0.867049,0.19634,3,3.6642,0,3,83.7154,0,-1.6,0
141,44958.42078,140.536413,58674472,7.357541,0.13501,0.129445,7.609793,1.5817,-0.864965,-0.870084,0.0008719,0.000153795,0.000718105,19.912166,10.695594,7.695594,0.281255,0.00281255,0.010993706,0.000109937,0.270261294,0.002702613,0,0.281255,-0.867775,0.61292,3,3.6599,0,3,83.7154,0,-1.6,0
142,44958.42079,141.536413,58674473,7.640618,0.137839,0.131845,7.572677,1.582686,-0.863826,-0.870412,0.000877693,0.000153045,0.000724648,19.912166,10.812907,7.812907,0.283079,0.00283079,0.011161296,0.000111613,0.271917704,0.002719177,0,0.283079,-0.866812,0.52407,3,3.6559,0,3,83.7154,0,-1.6,0
143,44958.4208,142.536413,58674474,7.279877,0.134375,0.128924,7.517243,1.5817,-0.865651,-0.870807,0.000861836,0.000151925,0.000709911,19.912166,10.551644,7.551644,0.280463,0.00280463,0.010788063,0.000107881,0.269674937,0.002696749,0,0.280463,-0.868351,0.39462,3,3.6534,0,3,83.7154,0,-1.6,0
144,44958.42081,143.536413,58674475,7.823901,0.138327,0.132659,7.849033,1.584659,-0.862492,-0.868539,0.0009006,0.00015863,0.00074197,19.912166,11.159248,8.159248,0.284869,0.00284869,0.011656069,0.000116561,0.273212931,0.002732129,0,0.284869,-0.86543,0.24545,3,3.6505,0,3,83.7154,0,-1.6,0
145,44958.42082,144.536413,58674476,7.123135,0.134542,0.128375,7.212103,1.580714,-0.866546,-0.87245,0.000843707,0.000145758,0.000697949,19.912166,10.173602,7.173602,0.278861,0.00278861,0.010248003,0.00010248,0.268612997,0.00268613,0,0.278861,-0.869635,0.19761,3,3.65,0,3,83.7154,0,-1.6,0
146,44958.42083,145.536413,58674477,7.771641,0.13767,0.132112,7.982369,1.584659,-0.862332,-0.867717,0.000907614,0.000161325,0.000746289,19.912166,11.22118,8.22118,0.284997,0.00284997,0.011744543,0.000117445,0.273252457,0.002732525,0,0.284997,-0.865214,0.13283,3,3.6493,0,3,83.7154,0,-1.6,0
147,44958.42085,146.536413,58674478,7.185688,0.135412,0.12919,7.149593,1.579728,-0.866607,-0.872845,0.00084045,0.000144494,0.000695956,19.912166,10.148205,7.148205,0.278984,0.00278984,0.010211721,0.000102117,0.268772279,0.002687723,0,0.278984,-0.869688,0.13738,3,3.648,0,3,83.7154,0,-1.6,0
148,44958.42086,147.536413,58674479,7.668602,0.137031,0.131548,7.877034,1.583673,-0.862862,-0.868341,0.000899371,0.000159196,0.000740175,19.912166,11.088699,8.088699,0.284134,0.00284134,0.011555284,0.000115553,0.272578716,0.002725787,0,0.284134,-0.865805,0.14155,3,3.6461,0,3,83.7154,0,-1.6,0
149,44958.42087,148.536413,58674480,7.475943,0.137387,0.131077,7.425769,1.582686,-0.864551,-0.871004,0.000868286,0.000150076,0.00071821,19.912166,10.602637,7.602637,0.282182,0.00282182,0.01086091,0.000108609,0.27132109,0.002713211,0,0.282182,-0.867454,0.13747,3,3.645,0,3,83.7154,0,-1.6,0
150,44958.42088,149.536413,58674481,7.27252,0.134715,0.129092,7.505152,1.582686,-0.865341,-0.870478,0.0008664,0.00015168,0.00071472,19.912166,10.51315,7.51315,0.280517,0.00280517,0.010733071,0.000107331,0.269783929,0.002697839,0,0.280517,-0.86827,0.12368,3,3.6429,0,3,83.7154,0,-1.6,0
151,44958.42089,150.536413,58674482,7.787247,0.138716,0.13285,7.779593,1.584659,-0.8622,-0.868736,0.000901279,0.000157227,0.000744052,19.912166,11.08963,8.08963,0.285151,0.00285151,0.011556614,0.000115566,0.273594386,0.002735944,0,0.285151,-0.865239,0.11711,3,3.6411,0,3,83.7154,0,-1.6,0
152,44958.4209,151.536413,58674483,7.112206,0.134332,0.128402,7.380706,1.580714,-0.866096,-0.871201,0.000855843,0.000149165,0.000706678,19.912166,10.32669,7.32669,0.279581,0.00279581,0.0104667,0.000104667,0.2691143,0.002691143,0,0.279581,-0.869016,0.10407,3,3.6398,0,3,83.7154,0,-1.6,0
153,44958.42091,152.536413,58674484,7.49915,0.137487,0.131342,7.333872,1.582686,-0.865078,-0.871661,0.000859829,0.000148219,0.00071161,19.912166,10.575318,7.575318,0.281906,0.00281906,0.010821883,0.000108219,0.271084117,0.002710841,0,0.281906,-0.867797,0.08933,3,3.638,0,2.9,83.7154,0,-1.6,0
154,44958.42093,153.536413,58674485,7.448245,0.13574,0.130253,7.710249,1.582686,-0.863878,-0.869295,0.0008853,0.000155825,0.000729475,19.912166,10.798626,7.798626,0.282651,0.00282651,0.011140894,0.000111409,0.271510106,0.002715101,0,0.282651,-0.866822,0.08653,3,3.6361,0,3,83.7154,0,-1.6,0
